id,Tweet,Date
1564170154606579712,Ghanaians wouldn’t be paying e-levy if we had fair and open minded judges and not #PoliticalJudges in the #BiasedSupremeCourt,2022-08-29 08:36:40+00:00
1564168808075608064,"Ghanaians are paying e-levy because of these #PoliticalJudges , they bent the laws to prevent James Gyakye Quayson from entering parliament. #BiasedSupremeCourt",2022-08-29 08:31:19+00:00
1564167561268297729,"@tv3_ghana 
#NewDay , I’m charged e-levy when I send money from one momo account to another momo account on the same @MTNGhana network both sims bearing my name.. he’s lying please.",2022-08-29 08:26:22+00:00
1564148621355978752,"@Citi973 Nonsense, you approved E-levy now you're running away from taxes, Akuffo Addo and his cousin will tax you paaaaaaaa",2022-08-29 07:11:06+00:00
1564147056628883457,Now the every transaction attracts The E-levy? The first 100 cedis of the day gets taxed as well. These people be thieves ankasa,2022-08-29 07:04:53+00:00
1564131247508623361,@BBSimons Same miracle was expected of the E-levy…,2022-08-29 06:02:04+00:00
1564117734388109312,"@annesophieave France and NPP got same colours?
🤷‍♂️ One won the world cup and the other won e-levy",2022-08-29 05:08:22+00:00
1564014553662365698,@Dani77k as if we are using their E-levy money🤕,2022-08-28 22:18:22+00:00
1563992684712394752,"Wait
So right now are they taxing e-levy below 100ghc?",2022-08-28 20:51:28+00:00
1563970658387755016,"@KokuAnyidoho Are you waiting to see the crash before you cry out? Myopic thought! What do you think going to the IMF means, despite the notorious E-Levy?For your information, Mr. No Insight, 85% of sources of revenue is mortgaged and our ship is going aground! Get ready to land in Sri Lanka!",2022-08-28 19:23:56+00:00
1563954623479791616,@PulseGhana Mr. Prez under your watch a whole constituency like SALL doesn’t have a rep in parliament. Should they count themselves “lucky” to have you as Prez?  So ideally this man is saying we are lucky he’s flying in luxurious private jet and introducing e-levy 😂😂😂. Wicked man,2022-08-28 18:20:13+00:00
1563952969971863553,@kobe_4dPeople @self_Godsway @dkbghana Gov is in trust of our collective resources..And if u are a little particular u'd realised I mentioned net cos gov had already taken out part of my income to take care of today's situation..collective resources + tax + all d borrowing..what else does gov need to fix this? E-levy?,2022-08-28 18:13:39+00:00
