id,Tweet,Date
1542130161541423106,@Tindam_ Bawumia is the main person who brought e-levy…the whole idea of e-levy was brought by Bawumia….This shouldn’t be rocket science to you,2022-06-29 12:57:36+00:00
1542124149363118081,So now they want to charge E-levy on merchant sims too ? Ei. Wow,2022-06-29 12:33:43+00:00
1542118268877561856,"This new e-levy move is just....🤕 

GoG 🤝 saying they want to grow an  industry, implementing policies that kill the very same industry.",2022-06-29 12:10:21+00:00
1542113230788743168,"@kwakuasanteb Nothing wrong with what Haruna Idrissu said. If he's happy Gov't has failed to accrue the expected revenue from E-Levy, it's because he, like most of us are, is opposed to a Gov't that's insenstive and doesn't listen to citizens.",2022-06-29 11:50:19+00:00
1542112066676432901,"Dear People of Ghana, until we unite to demand discipline, our servants (those we pay to serve us) will be treating us as slaves.

Join/Follow @UnitedToFix
#UnitedToFix

Arise Ghana | @MBanks133 | @dkbghana | @oyeoshikaeta | @BigDaddyCee7 | @lydiaforson | @hughes_onair | E-Levy",2022-06-29 11:45:42+00:00
1542094375521492992,Government dey see us as enemies or what?? Merchant line too u want collect e-levy 😂😂😂,2022-06-29 10:35:24+00:00
1542092358673747969,@Ruddy_360 NDC dis not agree for the passing of the E-levy . It was passed illegally blame your Elephant party,2022-06-29 10:27:23+00:00
1542088912272855042,Akkuffo Addo is confused. So he cancelled Toll Booth which is another huge source of Ghana's revenue and rather brought E-Levy which is only raising 10% of the revenue. Hmm Nana kafra ! Sannu !! 😂😂😂😂😂,2022-06-29 10:13:41+00:00
1542087611455623170,I’m in a troski rn &amp; this lady is supposed to send somebody money. She said she’d let a dispatch bring the money to the person because she’d be deducted e-levy if she sends it via momo 😭💀,2022-06-29 10:08:31+00:00
1542085664698781697,"@bjustiro I’m not comfortable baba
We all dey bleed the most but we’re quiet because no matter the demonstrations u embark on, those at the top won’t listen

What noise didn’t we make about e-levy 
SIM card ŘĘ-registration all

They should find a remedy instead",2022-06-29 10:00:47+00:00
1542084461055156225,I ll be a fool to pay E-levy tbvh😡,2022-06-29 09:56:00+00:00
1542083135693025280,@1Obama_ @NizaarKinsella @Glongari Charlie why?🤣🤣 Na your money? Or your E-Levy dey reach there,2022-06-29 09:50:44+00:00
1542082880389758977,@JoyNewsOnTV What’s the evidence pointing to his claim? How sure are we that this is not one of their schemes to divert E-levy funds into their pockets? And why is Gabby Otchere Darko the one making this pronouncement?,2022-06-29 09:49:43+00:00
1542080244655570944,"I will be a fool to pay E-LEVY

#imfloading",2022-06-29 09:39:15+00:00
1542079094250143746,"Ghanaian teachers: We say we don't have money but politicians will close toll booths in the name of Kwashiorkor E-Levy. 

GNAT Chairman, Christian Adinkra #3FMSunrise",2022-06-29 09:34:41+00:00
1542076798174912512,@ItzYourBoyJD @aksulleyman @seimah92 @SurGyan35 At least they won’t be bathing in the sky with slay queens for us to be taxed all in the name of e-levy,2022-06-29 09:25:33+00:00
1542075283083231234,@VanessaEboateng Am doing a research work on E-levy for my thesis and am interviewing people. Do u mind if I interview u on the subject?,2022-06-29 09:19:32+00:00
1542074487956455427,I believe the E-levy if implemented well will generate more revenue- Collins Adomako #GoodMorningGhana,2022-06-29 09:16:22+00:00
1542073760202854401,GRA to charge E-levy on merchant sims from 1st July ... Lol,2022-06-29 09:13:29+00:00
1542071935693111297,"NDC &amp; NPP will kill each other over who should be stealing &amp; racketeering the resources of the people of Ghana. Be it unleashing senseless violence on each other in the Parliament, and still pass E-Levy together… #CitiNewsroom #FixTheCountry #EFL #CitiCBS",2022-06-29 09:06:14+00:00
1542071608310992896,@Joy997FM Very soon they will blame the citizens for the failure... when we said we don't want e-levy,2022-06-29 09:04:56+00:00
1542066234862309378,"@Joy997FM #JoySMS are they stable with their promises, we were made to believe E-levy was salvation, dollar and fuel will be stable but they lied.",2022-06-29 08:43:35+00:00
1542063964460388353,"@justicea83 Wait oooo, so they take all these taxes and levies and still implemented E-LEVY? God will punish this NPP government.",2022-06-29 08:34:33+00:00
1542058162299326465,"Journos in this country should be objective enough &amp; stop disturbing our ears with the E-Levy data sentiment by Mr Gabby.

And what's preventing the media from tracking the data from the GRA for their reportage &amp; accountability? 

Enough of the yellow journalism &amp; get to work!",2022-06-29 08:11:30+00:00
1542057906312552449,@kwadwosheldon Nana Addo Can u Plzzz increase the E-Levy coz we need some fix gis broken arm,2022-06-29 08:10:29+00:00
1542053643955982337,"1. Data &amp; Science locked us down during COVID.

2. Before E-Levy passage, no finding recommended it.

3. Govt whose Veep they say is data possessed ignored,  kept mute &amp; watched the levy passed for their own convenience. 

4. Why should ur disrespect for data bother me?

#JoySMS",2022-06-29 07:53:33+00:00
1542047240658853888,@NAkufoAddo after the E-levy Ghana people start dey smile again oo do something about it Nana😂..,2022-06-29 07:28:06+00:00
1542046183572606976,"@Citi973 What caution didn't experts give prior to the implementation. How can a finance ministry led by a ""Yale trained"" minister treat volumes of transactions as value of transactions and use that to project revenues?? 😂😂😂 #CitiCBS E-levy",2022-06-29 07:23:54+00:00
1542045356229263360,"#OverToYouGH RT @PaakofiSinatra: Ma guys... open your eyes... Otchere Darko is not the Finance Minister... The E-Levy money is good... they want to plant the idea that they are not meeting the target so they can conveniently loot and share. 
That goro boy tactics is old scho…",2022-06-29 07:20:37+00:00
1542044068406087680,"@GabbyDarko Have you ever seen any rationale person reject a good deal? 😃 David Adjaye would have rejected the Cathedral contract if it wasn’t a good one. The E-Levy was a bad deal, poorly conceived , hastily implemented and the results is the bleeding 🩸 you are doing here. It’s a bad tax!",2022-06-29 07:15:30+00:00
1542043807025438720,"RT @PaakofiSinatra: Ma guys... open your eyes... Otchere Darko is not the Finance Minister... The E-Levy money is good... they want to plant the idea that they are not meeting the target so they can conveniently loot and share. 
That goro boy tactics is old school but is wor…",2022-06-29 07:14:28+00:00
1542043142769328128,We are hungry yet you want us to pay e-levy.,2022-06-29 07:11:49+00:00
1542042278360924165,"RT @SonghaiAdvisory: Comments from #Ghana ruling party eminence grise, Gabby Otchere-Darko are potentially significant - he suggests that the e-levy has delivered 10% of expected revenue thus far, adding that he is not ‘in principle’ opposed to an IMF programme",2022-06-29 07:08:23+00:00
1542036418637271041,"Chief Executive of Letshego Savings and Loans, Arnold Parker told Joy Business that, some customers are shying away from the system in order to avoid payment of the e-levy. #JoySMS",2022-06-29 06:45:06+00:00
1542034715795914753,"Comments from #Ghana ruling party eminence grise, Gabby Otchere-Darko are potentially significant - he suggests that the e-levy has delivered 10% of expected revenue thus far, adding that he is not ‘in principle’ opposed to an IMF programme",2022-06-29 06:38:20+00:00
1542034697936568321,"@officialsilasMD God have mercy on us. What is this, we paying all these in addition to E-levy. Can u imagine they complaining the E-levy not meeting their expectation???",2022-06-29 06:38:16+00:00
1542032162156855298,@Flobabes_ @__klenam I am not in support of the e-levy but at the same time you can’t risk holding huge sums of money just because you don’t want to make electronic payments. So from my understanding of the e-levy it’s 1.5% tax the government takes from electronic transactions made above 100 cedis,2022-06-29 06:28:11+00:00
1542031436957552640,@Nene_Larbi @__klenam Oooh Ghana aden if you don’t mind can you explain the e-levy? And explain which side you take?,2022-06-29 06:25:18+00:00
1542028625679114242,@Joy997FM Then they MUST reverse all e-levy charges back to the CITIZENS immediately,2022-06-29 06:14:08+00:00
1542025692795346944,"They will be telling us...
""Oh the E-Levy no, we didn't get anything ooh"". Condition our mind to believe they are not getting anything. Then Boom, they will deduct their portion and tell us they got only 5gh.🤣🤣🤣",2022-06-29 06:02:29+00:00
1542021926754951168,Sark is popular than E-levy in Parliament,2022-06-29 05:47:31+00:00
1542013713250754561,"@kennethiam1 @kwabena_ek @justicea83 @gyaigyimii After they taking all this charges what improvement have you seen in this nation apart from seeing this wicked politicians creating,looting and sharing???,upon even the so called E-Levy what has it been used for🤷🏻‍♂️🤷🏻‍♂️🤷🏻‍♂️",2022-06-29 05:14:53+00:00
1542000414660431877,@nikkirubylina Evil spirit over E-levy 🙏,2022-06-29 04:22:02+00:00
1541999469306183680,@FrancisBuahin @GabbyDarko When a tax is not a tax but one that can easily be identified as intellectual scam people with less favor will defend it. You if I may ask is E-levy right? Forget developments of the state there are other ways.,2022-06-29 04:18:17+00:00
1541998966367297536,@PulseGhana Ah y the E-levy no wts up. 🤷‍♂️🤷‍♂️ It couldn't do the magic anaa.???,2022-06-29 04:16:17+00:00
1541992175747072002,"We want the E-levy to be scrapped!
#AriseGhanaDemo 
#AriseGhanaProtest 
#AriseGhana 
#SaveGhanaNow",2022-06-29 03:49:18+00:00
1541975390293557248,"@TheGhanaWeb When people were asking legitimate questions, everything was e-levy as if, it was a life saving machine.
Now that the machine is quite weaker than presumed, what is the way moving forward?
Finance Minister, once said, there are so many ways which IMF is never an option.",2022-06-29 02:42:36+00:00
1541974321945526275,"@danyorex @Magnusbrobbey What influence the price of fuel? Has the government increased it tax on fuel? What has caused the recent increase in fuel prices? 

E-levy is necessary becos the country went into high, non-budgeted expenditure during Covid with very low or no internal funds.",2022-06-29 02:38:21+00:00
1541971069246099456,@GhanaPresidency @NAkufoAddo @MBawumia Mahama did all the others so its the road you can obviously tar. Goodluck with e-levy,2022-06-29 02:25:26+00:00
1541969468129165313,"Funny how they thought the E-Levy was the Jesus of all Taxes. 3na, the e-levy will do this and that.",2022-06-29 02:19:04+00:00
1541955709503422465,HELLO E-LEVY CAN I SPEAK TO IMF?,2022-06-29 01:24:23+00:00
1541944187926577152,"@BukariJoel In other words, if the total amount sent in a day is not more than GHS 100, you will not pay E-levy. Please share your number and incident date to enable us check and assist. Thank you*Jeremy",2022-06-29 00:38:36+00:00
1541943606294061056,"@BukariJoel The levy will be applied on the value (amount) of transfer above GHS 100 on a daily basis. That is, after one hundred Ghana Cedis (GHS 100) a day cumulative transfer, the e-levy will be applied. In other words, if the total amount sent in a day is not more than GHS 100, you wi...",2022-06-29 00:36:18+00:00
1541929554910105600,"@TheRealAckom Respectfully,no one is misbehaving. It’s a constitutional right to demonstrate. This isn’t the right time to defend NPP. I’m not the only person going through the hardship of the clueless Nana Addo government. Won’t you be happy e-levy is abolished ?? Arise Ghana demo has npp mb",2022-06-28 23:40:28+00:00
1541926716125372416,"So @GabbyDarko is testing the waters by first posting on his Twitter page that Ghana is a member of the IMF and later tweeted that the E-Levy is contributing only 10% of estimated government revenues. 
If you ask me, I think Ghana is heading towards the IMF.",2022-06-28 23:29:11+00:00
1541925785774211077,@GabbyDarko Strategy to chop the e-levy money nonsense 😠,2022-06-28 23:25:29+00:00
1541918133405073409,"“Generally we are not in a good space with regards to e-levy” - @konkrumah 

#GoodEveningGhana",2022-06-28 22:55:05+00:00
1541917247563857920,@icebar_chops @GabbyDarko Hahahahahahaha... what type of Tax is E-levy? Not using Momo anymore is a form of resistance anaa?,2022-06-28 22:51:33+00:00
1541910404791771137,Be like E-Levy is seemingly ending like PDS...,2022-06-28 22:24:22+00:00
1541909256710111232,Is E-LEVY a scam?,2022-06-28 22:19:48+00:00
1541905326513033217,"@Joy997FM The “price” to pay isn’t e-levy… rather good management, good governance, eschewing extravagant lifestyle by executive body, wrongful and undeserved payment of wages to cabinet members and cronies, corruption etc",2022-06-28 22:04:11+00:00
1541899870600052737,@_dykz @justicea83 We are focusing on E-levy rather and neglected something that has gone on for ages besides it's all legal,2022-06-28 21:42:30+00:00
1541899267874463745,"@GabbyDarko What implementation measures was the government banking on to raise the stated estimated amount? How far with that?
After all the  projected  plans and income the Majority insisted will be gained from the e-levy, it has to work o. Put in the same effort you did at the beginning",2022-06-28 21:40:07+00:00
1541892500939587596,"@kwesiaryee @GabbyDarko Rydii err, unless they define a rich person in Ghana to be someone who has 10 cedis oo. Else forget the E-Levy thing. Even if 5 cedis is the definition for a rich citizen, we’ll still dodge it.",2022-06-28 21:13:13+00:00
